Sample,Ph,SOC,N,LAT,Altitude,NDVI,AI,K
A306,0.086549586,6.187000225,0.517799977,2.5966,427,0.111134775,0.029313878,0.028059633
A307,0.086549586,6.187000225,0.517799977,2.5966,427,0.111134775,0.029313878,0.04846495
A308,0.086549586,6.187000225,0.517799977,2.5966,427,0.111134775,0.029313878,0.048919229
A309,0.252380682,23.22608764,1.299000037,4.4891,1944,0.153082609,0.229835767,0.056648728
A310,0.252380682,23.22608764,1.299000037,4.4891,1944,0.153082609,0.229835767,0.028755472
A311,0.252380682,23.22608764,1.299000037,4.4891,1944,0.153082609,0.229835767,0.013640024
A312,0.252380682,23.22608764,1.299000037,4.4891,1944,0.153082609,0.229835767,0.000355668
A313,0.252380682,23.22608764,1.299000037,4.4891,1944,0.153082609,0.229835767,0.022217311
A314,0.252380682,23.22608764,1.299000037,4.4891,1944,0.153082609,0.229835767,0.010898806
A315,0.252380682,23.22608764,1.299000037,4.4891,1944,0.153082609,0.229835767,0.013733822
A316,0.252380682,23.22608764,1.299000037,4.4891,1944,0.153082609,0.229835767,0.022770348
A317,0.05231405,4.25620006,0.018599973,4.683,190,0.028860867,0.109275134,0.087647243
A318,0.05231405,4.25620006,0.018599973,4.683,190,0.028860867,0.109275134,0.067017153
A319,0.05231405,4.25620006,0.018599973,4.683,190,0.028860867,0.109275134,0.098602775
A320,0.110433884,5.512000154,0.580999992,2.583,431,0.124378256,0.032291389,0.107190969
A321,0.110433884,5.512000154,0.580999992,2.583,431,0.124378256,0.032291389,0.074941954
A322,0.110433884,5.512000154,0.580999992,2.583,431,0.124378256,0.032291389,0.085557037
A323,0.171431302,36.77016487,1.743598395,5.8163,1210,0.121313065,0.243615471,0.141240682
A324,0.171431302,36.77016487,1.743598395,5.8163,1210,0.121313065,0.243615471,0.168952516
A325,0.171431302,36.77016487,1.743598395,5.8163,1210,0.121313065,0.243615471,0.092664733
A326,0.234204546,42.24841164,2.145198492,4.5997,1540,0.154726088,0.281483376,0.202739499
A327,0.234204546,42.24841164,2.145198492,4.5997,1540,0.154726088,0.281483376,0.233340209
A328,0.234204546,42.24841164,2.145198492,4.5997,1540,0.154726088,0.281483376,0.168477268
A329,2.063078513,23.72787983,1.419399948,10.463,942,0.347556532,0.9314555,0.302899466
A330,2.063078513,23.72787983,1.419399948,10.463,942,0.347556532,0.9314555,0.013929773
A331,2.063078513,23.72787983,1.419399948,10.463,942,0.347556532,0.9314555,0.024177142
A332,2.063078513,23.72787983,1.419399948,10.463,942,0.347556532,0.9314555,0.014653988
A333,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.023366914
A334,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.0198784
A335,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.029923514
A336,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.03746755
A337,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.026365666
A338,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.024720207
A339,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.025001742
A340,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.087333711
A341,0.005681819,0.41883966,0.071880041,0.0041,0,0.021739125,0.000135702,0.021960645
A342,0.1031625,3.677868599,0.72854221,1.944217,449,0.160599992,0.084583112,0.000688701
A343,0.092911364,1.07990897,0.138124733,2.020762,733,0.131408691,0.069916955,0.01590437
A344,0.553328995,8.97998415,0.214604024,2.177467,1734,0.045343473,0.013679428,0.005253778
A345,0.577375,15.85122018,0.49168905,2.306518,2126,0.064234778,0.040536239,0.010533038
A346,0.736452273,24.24918125,1.116419533,2.419418,2790,0.091147825,0.115799112,0.06998586
A347,0.474473648,7.61834275,0.121869293,2.473538,1964,0.089604348,0.043173129,0.034350658
A348,0.678253757,14.91324101,0.360840004,2.66982,1981,0.04858695,0.088052936,0.080759813
A349,0.551288218,50.74828954,1.838347943,3.349107,1912,0.122799993,0.194803914,0.060510414
A350,0.460335313,34.02927073,1.569000044,3.421278,1806,0.0709261,0.199156186,0.028718952
A351,0.437855144,23.05708424,1.198513392,3.493763,1702,0.049891323,0.201539125,0.074428202
A352,0.642574311,44.12970394,1.680573316,3.550928,1649,0.056539148,0.19973689,0.231796682
A353,0.523329684,25.32103941,1.117428055,3.560142,1398,0.023652196,0.179003369,0.220553219
A354,0.527392481,38.35854635,1.534003994,3.700917,1605,0.098382622,0.206159858,0.148474713
A355,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.231140574
A356,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.216717008
A357,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.328922855
A358,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.237707963
A359,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.225039286
A360,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.298699918
A361,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.00429517
A362,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.027722424
A363,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.027572758
A364,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.279023898
A365,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.273792793
A366,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.276160339
A367,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.28394627
A368,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.291834497
A369,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.241824918
A370,1.250080062,59.45539986,2.218600139,8.133,2154,0.254460871,0.569991871,0.239733489
A371,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.313220005
A372,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.218243438
A373,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.258846346
A374,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.262024596
A375,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.334839178
A376,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.26926929
A377,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.329013083
A378,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.307552609
A379,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.29563677
A380,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.314643763
A381,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.263019127
A382,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.326102864
A383,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.296109208
A384,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.32554619
A385,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.335192317
A386,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.342373816
A387,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.327292761
A388,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.289927954
A389,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.34312497
A390,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.288776946
A391,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.390012924
A392,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.008210528
A393,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.009507876
A394,2.801420455,81.94800201,5.769000091,11.953,2937,0.144243471,0.970735536,0.062509259
A395,0.109090909,4.313000107,0.580999992,4.083,145,0.001191303,0.06234789,0.017202859
A396,0.109090909,4.313000107,0.580999992,4.083,145,0.001191303,0.06234789,0.01630619
A397,0.109090909,4.313000107,0.580999992,4.083,145,0.001191303,0.06234789,0.030862801
A398,0.109090909,4.313000107,0.580999992,4.083,145,0.001191303,0.06234789,0.027588477
A399,0.109090909,4.313000107,0.580999992,4.083,145,0.001191303,0.06234789,0.025026415
A400,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.037914022
A401,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.015689428
A402,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.042770257
A403,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.038885556
A404,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.01104101
A405,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.00829117
A406,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.027756892
A407,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.01201081
A408,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.01127722
A409,1.904289257,61.88699564,3.79552971,13.1002,1107,0.332260847,0.467326037,0.016540503
A410,0.006022728,0.44640125,0.074875238,0.0044,0,0.041021734,0.000137796,0.014492605
A411,0.006022728,0.44640125,0.074875238,0.0044,0,0.041021734,0.000137796,0.001544953
A412,0.006022728,0.44640125,0.074875238,0.0044,0,0.041021734,0.000137796,0.001019642
A413,0.006022728,0.44640125,0.074875238,0.0044,0,0.041021734,0.000137796,0.001175011
A414,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.001793991
A415,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.004458266
A416,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.004053571
A417,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.0020507
A418,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.001800701
A419,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.001859973
A420,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.14322208
A421,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.166766615
A422,0.136583162,18.33500013,0.599000015,4.868,1866,0.021386951,0.213183647,0.154757589
A423,0.642458678,19.91599984,2.587999897,0.647,28,0.105017394,0.198467467,0.037830901
A424,0.642458678,19.91599984,2.587999897,0.647,28,0.105017394,0.198467467,0.021432511
A425,0.642458678,19.91599984,2.587999897,0.647,28,0.105017394,0.198467467,0.002751576
A426,0.2875,13.11299997,1.269000091,2.442,403,0.004413054,0.057825747,0.003934978
A427,0.2875,13.11299997,1.269000091,2.442,403,0.004413054,0.057825747,0.003579828
A428,0.2875,13.11299997,1.269000091,2.442,403,0.004413054,0.057825747,0.012095721
A429,0.2875,13.11299997,1.269000091,2.442,403,0.004413054,0.057825747,0.016357272
A430,0.2875,13.11299997,1.269000091,2.442,403,0.004413054,0.057825747,0.010595267
A431,0.2875,13.11299997,1.269000091,2.442,403,0.004413054,0.057825747,0.250260962
A432,0.2875,13.11299997,1.269000091,2.442,403,0.004413054,0.057825747,0.24237491
A433,0.2875,13.11299997,1.269000091,2.442,403,0.004413054,0.057825747,0.269676281
A434,0.247659091,9.9570444,1.056049625,5.6491,1767,0.032760888,0.133084409,0.247195885
A435,0.247659091,9.9570444,1.056049625,5.6491,1767,0.032760888,0.133084409,0.019729507
A436,0.247659091,9.9570444,1.056049625,5.6491,1767,0.032760888,0.133084409,0.016544761
A437,0.247659091,9.9570444,1.056049625,5.6491,1767,0.032760888,0.133084409,0.020728955
A438,0.301136364,13.53151975,1.158999958,2.372,330,0.005321741,0.061113154,0.001483522
A439,0.301136364,13.53151975,1.158999958,2.372,330,0.005321741,0.061113154,0.056736325
A440,0.301136364,13.53151975,1.158999958,2.372,330,0.005321741,0.061113154,0.200140421
A441,0.301136364,13.53151975,1.158999958,2.372,330,0.005321741,0.061113154,0.20772032
A442,0.301136364,13.53151975,1.158999958,2.372,330,0.005321741,0.061113154,0.271327349
A443,0.301136364,13.53151975,1.158999958,2.372,330,0.005321741,0.061113154,0.288194301
A444,0.113677945,4.43988881,2.562363216,4.3868,1308,0.106917411,0.219126816,0.085319887
A445,0.113677945,4.43988881,2.562363216,4.3868,1308,0.106917411,0.219126816,0.056551637
A446,0.113677945,4.43988881,2.562363216,4.3868,1308,0.106917411,0.219126816,0.125549141
A447,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.197208135
A448,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.067244421
A449,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.135510329
A450,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.024601207
A451,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.064894725
A452,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.062722287
A453,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.043185146
A454,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.065911236
A455,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.112099447
A456,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.092940928
A457,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.052684089
A458,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.058988535
A459,1.367148761,64.82199683,3.27000009,8.163,2011,0.26052174,0.531747534,0.041969988
A460,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.077936356
A461,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.039534034
A462,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.175755413
A463,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.221741116
A464,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.195509958
A465,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.077782945
A466,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.132564334
A467,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.112087534
A468,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.032042959
A469,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.050230376
A470,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.047450494
A471,0.867596204,32.68704678,2.153192126,6.9021,2174,0.164182604,0.413045401,0.070178419
A472,1.042029443,45.28840449,2.817800045,7.3747,2492,0.128056526,0.386542552,0.058836609
A473,1.042029443,45.28840449,2.817800045,7.3747,2492,0.128056526,0.386542552,0.06045806
A474,1.042029443,45.28840449,2.817800045,7.3747,2492,0.128056526,0.386542552,0.048160619
A475,1.042029443,45.28840449,2.817800045,7.3747,2492,0.128056526,0.386542552,0.06054122
A476,1.042029443,45.28840449,2.817800045,7.3747,2492,0.128056526,0.386542552,0.083261393
A477,1.042029443,45.28840449,2.817800045,7.3747,2492,0.128056526,0.386542552,0.088074042
A478,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.091718864
A479,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.063102646
A480,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.038388524
A481,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.035674478
A482,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.041116662
A483,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.035044365
A484,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.063238152
A485,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.090842144
A486,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.107021302
A487,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.102008934
A488,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.09815151
A489,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.013267489
A490,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.019716537
A491,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.011731728
A492,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.010771602
A493,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.057795303
A494,0.870548683,56.90343263,2.518599853,7.1663,2163,0.217091322,0.410766194,0.100052287
A495,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.025183819
A496,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.006830462
A497,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.022777437
A498,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.032285782
A499,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.018548959
A500,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.037028246
A501,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.033696016
A502,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.047838037
A503,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.035640211
A504,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.032399041
A505,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.046547534
A506,0.378068182,29.88820007,1.544600008,4.1663,1674,0.190917403,0.271163099,0.03668925
A507,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.019616064
A508,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.043113283
A509,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.034757024
A510,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.016397022
A511,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.129727054
A512,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.021633872
A513,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.120266572
A514,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.029476211
A515,0.19909091,7.61621257,0.073799998,0.5302,261,0.026069552,0.053961128,0.036048208
